Arbeit;Arbeit (Belastung);Arbeit (Entlastung);Belastungsarbeit;Dehnung;Dehnung nominell;Dehnungskanal;Entlastungsarbeit;H?henkanal;H?henkanal normiert;Ist-Temperatur;Kanalintegration;LE-Kanal;Me?l?nge;Prüfzeit;Standardkraft;Standardkraftsensor;Standardweg;Standardwegsensor;Systemzeit;Temperatur;Traverse abs;Traversenwegaufnehmer;Zeit;Zyklus Start;Zyklusnummer
Nm;Nm;Nm;;mm;mm;mm;;mm;mm;?C;;mm;mm;s;N;N;mm;mm;s;?C;mm;mm;s;;
0;0;0;0;0;0;1095.46;0;0;0;0;0;1.032;-1095.46;0;-1.93584;-1.93584;0;1095.46;301.485;0;1095.46;1095.46;301.485;0;0
0;0;0;0;0;0;1095.46;0;0;0;0;0;1.032;-1095.46;0;-1.97113;-1.97113;0;1095.46;307.065;0;1095.46;1095.46;307.065;0;0
0;0;0;0;0;0;1095.46;0;0;0;0;0;1.032;-1095.46;0;-2.00642;-2.00642;0;1095.46;307.285;0;1095.46;1095.46;307.285;0;0
0;0;0;0;0;0;1107.54;0;0;0;0;0;-11.0493;-1107.54;0;12.7091;12.7091;0;1107.54;315.085;0;1107.54;1107.54;315.085;0;0
0;0;0;0;0;0;1107.55;0;0;0;0;0;-11.0597;-1107.55;0;13.5208;13.5208;0;1107.55;315.145;0;1107.55;1107.55;315.145;0;0
0;0;0;0;0;0;0.0000449886;0;0;0;0;0;-11.0645;-1107.55;0;13.8384;13.8384;0;0.0000449886;315.205;0;1107.55;0.0000449886;315.205;0;0
0;0;0;0;0;0;0.000889816;0;-11.0645;11.0645;0;0;-11.0653;-1107.55;0;13.9795;13.9795;0;0.000889816;-0.00000610352;0;1107.55;0.000889816;315.225;0;0
0;0;0;0;0.00156223;0.00156223;0.00156223;0;-11.0645;11.0645;0;0;-11.066;-1107.56;0.0199939;13.9442;13.9442;0.00156223;0.00156223;0.0199939;0;1107.56;0.00156223;315.245;0;0
0.0000139619;0.0000139619;0;0.0139619;0.00256223;0.00256223;0.00256223;0;-11.0645;11.0645;0;0.0139619;-11.067;-1107.56;0.0599939;13.9795;13.9795;0.00256223;0.00256223;0.0599939;0;1107.56;0.00256223;315.285;0;0
0.0000204696;0.0000204696;0;0.0204696;0.00302775;0.00302775;0.00302775;0;-11.0645;11.0645;0;0.0204696;-11.0675;-1107.56;0.0999939;13.9795;13.9795;0.00302775;0.00302775;0.0999939;0;1107.56;0.00302775;315.325;0;0
0.0000226388;0.0000226388;0;0.0226388;0.00318292;0.00318292;0.00318292;0;-11.0645;11.0645;0;0.0226388;-11.0676;-1107.56;0.119994;13.9795;13.9795;0.00318292;0.00318292;0.119994;0;1107.56;0.00318292;315.345;1;1
0.0000243281;0.0000243281;0;0.0243281;0.00330361;0.00330361;0.00330361;0;-11.0645;11.0645;0;0.0243281;-11.0677;-1107.56;0.139994;14.0148;14.0148;0.00330361;0.00330361;0.139994;0;1107.56;0.00330361;315.365;1;1
0.0000265028;0.0000265028;0;0.0265028;0.00345878;0.00345878;0.00345878;0;-11.0645;11.0645;0;0.0265028;-11.0679;-1107.56;0.179994;14.0148;14.0148;0.00345878;0.00345878;0.179994;0;1107.56;0.00345878;315.405;1;1
0.0000294025;0.0000294025;0;0.0294025;0.00366568;0.00366568;0.00366568;0;-11.0645;11.0645;0;0.0294025;-11.0681;-1107.56;0.299994;14.0148;14.0148;0.00366568;0.00366568;0.299994;0;1107.56;0.00366568;315.525;1;1
0.0000298869;0.0000298869;0;0.0298869;0.00370016;0.00370016;0.00370016;0;-11.0645;11.0645;0;0.0298869;-11.0681;-1107.56;0.422494;14.0854;14.0854;0.00370016;0.00370016;0.422494;0;1107.56;0.00370016;315.648;1;1
0.0000298869;0.0000298869;0;0.0298869;0.00370016;0.00370016;0.00370016;0;-11.0645;11.0645;0;0.0298869;-11.0681;-1107.56;0.539994;13.9795;13.9795;0.00370016;0.00370016;0.539994;0;1107.56;0.00370016;315.765;1;1
0.0000298869;0.0000298869;0;0.0298869;0.00370016;0.00370016;0.00370016;0;-11.0645;11.0645;0;0.0298869;-11.0681;-1107.56;0.639994;13.9442;13.9442;0.00370016;0.00370016;0.639994;0;1107.56;0.00370016;315.865;1;1
0.0000296456;0.0000298869;-0.00000024133;0.0298869;0.00368292;0.00368292;0.00368292;-0.00024133;-11.0645;11.0645;0;0.0296456;-11.0681;-1107.56;0.739994;14.0501;14.0501;0.00368292;0.00368292;0.739994;0;1107.56;0.00368292;315.965;1;1
0.0000294037;0.0000298869;-0.000000483268;0.0298869;0.00366568;0.00366568;0.00366568;-0.000483268;-11.0645;11.0645;0;0.0294037;-11.0681;-1107.56;0.859994;14.0148;14.0148;0.00366568;0.00366568;0.859994;0;1107.56;0.00366568;316.085;1;1
0.000980159;0.000980643;-0.000000483268;0.980643;0.0626657;0.0626657;0.0626657;-0.000483268;-11.0645;11.0645;0;0.980159;-11.1271;-1107.62;0.959994;18.2142;18.2142;0.0626657;0.0626657;0.959994;0;1107.62;0.0626657;316.185;1;1
0.00153615;0.00153663;-0.000000483268;1.53663;0.0917002;0.0917002;0.0917002;-0.000483268;-11.0645;11.0645;0;1.53615;-11.1561;-1107.65;0.979994;20.0845;20.0845;0.0917002;0.0917002;0.979994;0;1107.65;0.0917002;316.205;1;1
0.00453235;0.00453283;-0.000000483268;4.53283;0.216442;0.216442;0.216442;-0.000483268;-11.0645;11.0645;0;4.53235;-11.2809;-1107.77;1.05999;27.954;27.954;0.216442;0.216442;1.05999;0;1107.77;0.216442;316.285;1;1
0.00865242;0.00865291;-0.000000483268;8.65291;0.346579;0.346579;0.346579;-0.000483268;-11.0645;11.0645;0;8.65242;-11.411;-1107.9;1.13999;35.3647;35.3647;0.346579;0.346579;1.13999;0;1107.9;0.346579;316.365;1;1
0.00999805;0.00999853;-0.000000483268;9.99853;0.383631;0.383631;0.383631;-0.000483268;-11.0645;11.0645;0;9.99805;-11.4481;-1107.94;1.16249;37.2703;37.2703;0.383631;0.383631;1.16249;0;1107.94;0.383631;316.388;1;1
0.0137722;0.0137727;-0.000000483268;13.7727;0.478855;0.478855;0.478855;-0.000483268;-11.0645;11.0645;0;13.7722;-11.5433;-1108.03;1.21999;41.999;41.999;0.478855;0.478855;1.21999;0;1108.03;0.478855;316.445;1;1
0.0181757;0.0181762;-0.000000483268;18.1762;0.578511;0.578511;0.578511;-0.000483268;-11.0645;11.0645;0;18.1757;-11.6429;-1108.13;1.27999;46.3749;46.3749;0.578511;0.578511;1.27999;0;1108.13;0.578511;316.505;1;1
0.0197366;0.0197371;-0.000000483268;19.7371;0.611752;0.611752;0.611752;-0.000483268;-11.0645;11.0645;0;19.7366;-11.6762;-1108.17;1.29999;47.5394;47.5394;0.611752;0.611752;1.29999;0;1108.17;0.611752;316.525;1;1
0.0263679;0.0263684;-0.000000483268;26.3684;0.74501;0.74501;0.74501;-0.000483268;-11.0645;11.0645;0;26.3679;-11.8094;-1108.3;1.37999;51.9858;51.9858;0.74501;0.74501;1.37999;0;1108.3;0.74501;316.605;1;1
0.0335456;0.0335461;-0.000000483268;33.5461;0.878286;0.878286;0.878286;-0.000483268;-11.0645;11.0645;0;33.5456;-11.9427;-1108.43;1.45999;55.7265;55.7265;0.878286;0.878286;1.45999;0;1108.43;0.878286;316.685;1;1
0.0356499;0.0356504;-0.000000483268;35.6504;0.915786;0.915786;0.915786;-0.000483268;-11.0645;11.0645;0;35.6499;-11.9802;-1108.47;1.48249;56.5028;56.5028;0.915786;0.915786;1.48249;0;1108.47;0.915786;316.707;1;1
0.0411601;0.0411606;-0.000000483268;41.1606;1.01163;1.01163;1.01163;-0.000483268;-11.0645;11.0645;0;41.1601;-12.0761;-1108.57;1.53999;58.479;58.479;1.01163;1.01163;1.53999;0;1108.57;1.01163;316.765;1;1
0.0470864;0.0470869;-0.000000483268;47.0869;1.11161;1.11161;1.11161;-0.000483268;-11.0645;11.0645;0;47.0864;-12.176;-1108.67;1.59999;60.067;60.067;1.11161;1.11161;1.59999;0;1108.67;1.11161;316.825;1;1
0.0490927;0.0490932;-0.000000483268;49.0932;1.14491;1.14491;1.14491;-0.000483268;-11.0645;11.0645;0;49.0927;-12.2093;-1108.7;1.61999;60.4552;60.4552;1.14491;1.14491;1.61999;0;1108.7;1.14491;316.845;1;1
0.0572542;0.0572547;-0.000000483268;57.2547;1.27823;1.27823;1.27823;-0.000483268;-11.0645;11.0645;0;57.2542;-12.3427;-1108.83;1.69999;61.9726;61.9726;1.27823;1.27823;1.69999;0;1108.83;1.27823;316.925;1;1
0.0635034;0.0635039;-0.000000483268;63.5039;1.3783;1.3783;1.3783;-0.000483268;-11.0645;11.0645;0;63.5034;-12.4427;-1108.93;1.75999;62.9254;62.9254;1.3783;1.3783;1.75999;0;1108.93;1.3783;316.985;1;1
0.0677164;0.0677169;-0.000000483268;67.7169;1.44498;1.44498;1.44498;-0.000483268;-11.0645;11.0645;0;67.7164;-12.5094;-1109;1.79999;63.4548;63.4548;1.44498;1.44498;1.79999;0;1109;1.44498;317.025;1;1
0.0719591;0.0719596;-0.000000483268;71.9596;1.5116;1.5116;1.5116;-0.000483268;-11.0645;11.0645;0;71.9591;-12.576;-1109.07;1.83999;63.9135;63.9135;1.5116;1.5116;1.83999;0;1109.07;1.5116;317.065;1;1
0.0786495;0.07865;-0.000000483268;78.65;1.61579;1.61579;1.61579;-0.000483268;-11.0645;11.0645;0;78.6495;-12.6802;-1109.17;1.90249;64.5134;64.5134;1.61579;1.61579;1.90249;0;1109.17;1.61579;317.128;1;1
0.0870284;0.0870289;-0.000000483268;87.0289;1.74499;1.74499;1.74499;-0.000483268;-11.0645;11.0645;0;87.0284;-12.8094;-1109.3;1.97999;65.1839;65.1839;1.74499;1.74499;1.97999;0;1109.3;1.74499;317.205;1;1
0.0913828;0.0913833;-0.000000483268;91.3833;1.8116;1.8116;1.8116;-0.000483268;-11.0645;11.0645;0;91.3828;-12.876;-1109.37;2.01999;65.5721;65.5721;1.8116;1.8116;2.01999;0;1109.37;1.8116;317.245;1;1
0.0957653;0.0957658;-0.000000483268;95.7658;1.87825;1.87825;1.87825;-0.000483268;-11.0645;11.0645;0;95.7653;-12.9427;-1109.43;2.05999;65.925;65.925;1.87825;1.87825;2.05999;0;1109.43;1.87825;317.285;1;1
0.102387;0.102388;-0.000000483268;102.388;1.97827;1.97827;1.97827;-0.000483268;-11.0645;11.0645;0;102.387;-13.0427;-1109.53;2.11999;66.4896;66.4896;1.97827;1.97827;2.11999;0;1109.53;1.97827;317.345;1;1
0.109065;0.109065;-0.000000483268;109.065;2.0783;2.0783;2.0783;-0.000483268;-11.0645;11.0645;0;109.065;-13.1427;-1109.63;2.17999;67.019;67.019;2.0783;2.0783;2.17999;0;1109.63;2.0783;317.405;1;1
0.116079;0.11608;-0.000000483268;116.08;2.18248;2.18248;2.18248;-0.000483268;-11.0645;11.0645;0;116.079;-13.2469;-1109.74;2.24249;67.6542;67.6542;2.18248;2.18248;2.24249;0;1109.74;2.18248;317.467;1;1
0.124857;0.124858;-0.000000483268;124.858;2.31158;2.31158;2.31158;-0.000483268;-11.0645;11.0645;0;124.857;-13.376;-1109.87;2.31999;68.3246;68.3246;2.31158;2.31158;2.31999;0;1109.87;2.31158;317.545;1;1
0.129423;0.129424;-0.000000483268;129.424;2.3783;2.3783;2.3783;-0.000483268;-11.0645;11.0645;0;129.423;-13.4427;-1109.93;2.35999;68.5364;68.5364;2.3783;2.3783;2.35999;0;1109.93;2.3783;317.585;1;1
0.131711;0.131712;-0.000000483268;131.712;2.41165;2.41165;2.41165;-0.000483268;-11.0645;11.0645;0;131.711;-13.4761;-1109.97;2.37999;68.7128;68.7128;2.41165;2.41165;2.37999;0;1109.97;2.41165;317.605;1;1
0.140911;0.140912;-0.000000483268;140.912;2.54492;2.54492;2.54492;-0.000483268;-11.0645;11.0645;0;140.911;-13.6094;-1110.1;2.45999;69.348;69.348;2.54492;2.54492;2.45999;0;1110.1;2.54492;317.685;1;1
0.150194;0.150194;-0.000000483268;150.194;2.67827;2.67827;2.67827;-0.000483268;-11.0645;11.0645;0;150.194;-13.7427;-1110.23;2.53999;69.8774;69.8774;2.67827;2.67827;2.53999;0;1110.23;2.67827;317.765;1;1
0.152528;0.152529;-0.000000483268;152.529;2.71163;2.71163;2.71163;-0.000483268;-11.0645;11.0645;0;152.528;-13.7761;-1110.27;2.55999;70.0538;70.0538;2.71163;2.71163;2.55999;0;1110.27;2.71163;317.785;1;1
0.157209;0.15721;-0.000000483268;157.21;2.77832;2.77832;2.77832;-0.000483268;-11.0645;11.0645;0;157.209;-13.8428;-1110.33;2.59999;70.3361;70.3361;2.77832;2.77832;2.59999;0;1110.33;2.77832;317.825;1;1
0.164564;0.164565;-0.000000483268;164.565;2.88249;2.88249;2.88249;-0.000483268;-11.0645;11.0645;0;164.564;-13.9469;-1110.44;2.66249;70.8655;70.8655;2.88249;2.88249;2.66249;0;1110.44;2.88249;317.888;1;1
0.173751;0.173751;-0.000000483268;173.751;3.01158;3.01158;3.01158;-0.000483268;-11.0645;11.0645;0;173.751;-14.076;-1110.57;2.73999;71.4654;71.4654;3.01158;3.01158;2.73999;0;1110.57;3.01158;317.965;1;1
0.178531;0.178531;-0.000000483268;178.531;3.07832;3.07832;3.07832;-0.000483268;-11.0645;11.0645;0;178.531;-14.1428;-1110.63;2.77999;71.783;71.783;3.07832;3.07832;2.77999;0;1110.63;3.07832;318.005;1;1
0.180924;0.180925;-0.000000483268;180.925;3.11163;3.11163;3.11163;-0.000483268;-11.0645;11.0645;0;180.924;-14.1761;-1110.67;2.79999;71.9241;71.9241;3.11163;3.11163;2.79999;0;1110.67;3.11163;318.025;1;1
0.190541;0.190541;-0.000000483268;190.541;3.24491;3.24491;3.24491;-0.000483268;-11.0645;11.0645;0;190.541;-14.3093;-1110.8;2.87999;72.3829;72.3829;3.24491;3.24491;2.87999;0;1110.8;3.24491;318.105;1;1
0.197797;0.197798;-0.000000483268;197.798;3.34494;3.34494;3.34494;-0.000483268;-11.0645;11.0645;0;197.797;-14.4094;-1110.9;2.93999;72.7005;72.7005;3.34494;3.34494;2.93999;0;1110.9;3.34494;318.165;1;1
0.205399;0.205399;-0.000000483268;205.399;3.44915;3.44915;3.44915;-0.000483268;-11.0645;11.0645;0;205.399;-14.5136;-1111;3.00249;73.1945;73.1945;3.44915;3.44915;3.00249;0;1111;3.44915;318.227;1;1
0.21489;0.21489;-0.000000483268;214.89;3.57825;3.57825;3.57825;-0.000483268;-11.0645;11.0645;0;214.89;-14.6427;-1111.13;3.07999;73.8297;73.8297;3.57825;3.57825;3.07999;0;1111.13;3.57825;318.305;1;1
0.219825;0.219826;-0.000000483268;219.826;3.64496;3.64496;3.64496;-0.000483268;-11.0645;11.0645;0;219.825;-14.7094;-1111.2;3.11999;74.1473;74.1473;3.64496;3.64496;3.11999;0;1111.2;3.64496;318.345;1;1
0.224774;0.224775;-0.000000483268;224.775;3.71156;3.71156;3.71156;-0.000483268;-11.0645;11.0645;0;224.774;-14.776;-1111.27;3.15999;74.4649;74.4649;3.71156;3.71156;3.15999;0;1111.27;3.71156;318.385;1;1
0.232247;0.232248;-0.000000483268;232.248;3.81161;3.81161;3.81161;-0.000483268;-11.0645;11.0645;0;232.247;-14.876;-1111.37;3.21999;74.9237;74.9237;3.81161;3.81161;3.21999;0;1111.37;3.81161;318.445;1;1
0.23475;0.234751;-0.000000483268;234.751;3.84498;3.84498;3.84498;-0.000483268;-11.0645;11.0645;0;234.75;-14.9094;-1111.4;3.23999;75.1001;75.1001;3.84498;3.84498;3.23999;0;1111.4;3.84498;318.465;1;1
0.24228;0.242281;-0.000000483268;242.281;3.94494;3.94494;3.94494;-0.000483268;-11.0645;11.0645;0;242.28;-15.0094;-1111.5;3.29999;75.5589;75.5589;3.94494;3.94494;3.29999;0;1111.5;3.94494;318.525;1;1
0.249854;0.249854;-0.000000483268;249.854;4.04494;4.04494;4.04494;-0.000483268;-11.0645;11.0645;0;249.854;-15.1094;-1111.6;3.35999;75.9118;75.9118;4.04494;4.04494;3.35999;0;1111.6;4.04494;318.585;1;1
0.252388;0.252388;-0.000000483268;252.388;4.07829;4.07829;4.07829;-0.000483268;-11.0645;11.0645;0;252.388;-15.1427;-1111.63;3.37999;76.0529;76.0529;4.07829;4.07829;3.37999;0;1111.63;4.07829;318.605;1;1
0.26001;0.26001;-0.000000483268;260.01;4.17832;4.17832;4.17832;-0.000483268;-11.0645;11.0645;0;260.01;-15.2428;-1111.73;3.43999;76.3353;76.3353;4.17832;4.17832;3.43999;0;1111.73;4.17832;318.665;1;1
0.265104;0.265104;-0.000000483268;265.104;4.24498;4.24498;4.24498;-0.000483268;-11.0645;11.0645;0;265.104;-15.3094;-1111.8;3.47999;76.5117;76.5117;4.24498;4.24498;3.47999;0;1111.8;4.24498;318.705;1;1
0.270209;0.27021;-0.000000483268;270.21;4.31161;4.31161;4.31161;-0.000483268;-11.0645;11.0645;0;270.209;-15.376;-1111.87;3.51999;76.7234;76.7234;4.31161;4.31161;3.51999;0;1111.87;4.31161;318.745;1;1
0.277895;0.277896;-0.000000483268;277.896;4.41163;4.41163;4.41163;-0.000483268;-11.0645;11.0645;0;277.895;-15.4761;-1111.97;3.57999;76.9705;76.9705;4.41163;4.41163;3.57999;0;1111.97;4.41163;318.805;1;1
0.288185;0.288185;-0.000000483268;288.185;4.54498;4.54498;4.54498;-0.000483268;-11.0645;11.0645;0;288.185;-15.6094;-1112.1;3.65999;77.3586;77.3586;4.54498;4.54498;3.65999;0;1112.1;4.54498;318.885;1;1
0.290761;0.290761;-0.000000483268;290.761;4.57827;4.57827;4.57827;-0.000483268;-11.0645;11.0645;0;290.761;-15.6427;-1112.13;3.67999;77.3939;77.3939;4.57827;4.57827;3.67999;0;1112.13;4.57827;318.905;1;1
0.298504;0.298505;-0.000000483268;298.505;4.67825;4.67825;4.67825;-0.000483268;-11.0645;11.0645;0;298.504;-15.7427;-1112.23;3.73999;77.4998;77.4998;4.67825;4.67825;3.73999;0;1112.23;4.67825;318.965;1;1
0.306599;0.306599;-0.000000483268;306.599;4.78251;4.78251;4.78251;-0.000483268;-11.0645;11.0645;0;306.599;-15.8469;-1112.34;3.80249;77.7821;77.7821;4.78251;4.78251;3.80249;0;1112.34;4.78251;319.027;1;1
0.316633;0.316634;-0.000000483268;316.634;4.91146;4.91146;4.91146;-0.000483268;-11.0645;11.0645;0;316.633;-15.9759;-1112.47;3.87999;77.8527;77.8527;4.91146;4.91146;3.87999;0;1112.47;4.91146;319.105;1;1
0.320532;0.320533;-0.000000483268;320.533;4.96173;4.96173;4.96173;-0.000483268;-11.0645;11.0645;0;320.532;-16.0262;-1112.52;3.91999;77.2528;77.2528;4.96173;4.96173;3.91999;0;1112.52;4.96173;319.145;1;1
0.322071;0.322071;-0.000000483268;322.071;4.98177;4.98177;4.98177;-0.000483268;-11.0645;11.0645;0;322.071;-16.0462;-1112.54;3.95999;76.3;76.3;4.98177;4.98177;3.95999;0;1112.54;4.98177;319.185;1;1
0.322399;0.3224;-0.000000483268;322.4;4.9861;4.9861;4.9861;-0.000483268;-11.0645;11.0645;0;322.399;-16.0505;-1112.54;3.97999;75.6648;75.6648;4.9861;4.9861;3.97999;0;1112.54;4.9861;319.205;1;1
0.322841;0.322841;-0.000000483268;322.841;4.99196;4.99196;4.99196;-0.000483268;-11.0645;11.0645;0;322.841;-16.0564;-1112.55;4.01999;74.8531;74.8531;4.99196;4.99196;4.01999;0;1112.55;4.99196;319.245;1;1
0.323336;0.323337;-0.000000483268;323.337;4.99863;4.99863;4.99863;-0.000483268;-11.0645;11.0645;0;323.336;-16.0631;-1112.55;4.13999;73.6886;73.6886;4.99863;4.99863;4.13999;0;1112.55;4.99863;319.365;1;1
0.323412;0.323412;-0.000000483268;323.412;4.99967;4.99967;4.99967;-0.000483268;-11.0645;11.0645;0;323.412;-16.0641;-1112.55;4.23999;72.9122;72.9122;4.99967;4.99967;4.23999;0;1112.55;4.99967;319.465;1;1
0.323435;0.323435;-0.000000483268;323.435;4.99998;4.99998;4.99998;-0.000483268;-11.0645;11.0645;0;323.435;-16.0644;-1112.55;4.35999;72.4535;72.4535;4.99998;4.99998;4.35999;0;1112.55;4.99998;319.585;1;1
0.32344;0.32344;-0.000000483268;323.44;5.00004;5.00004;5.00004;-0.000483268;-11.0645;11.0645;0;323.44;-16.0645;-1112.55;4.45999;72.2064;72.2064;5.00004;5.00004;4.45999;0;1112.55;5.00004;319.685;1;1
0.323441;0.323441;-0.000000483268;323.441;5.00006;5.00006;5.00006;-0.000483268;-11.0645;11.0645;0;323.441;-16.0645;-1112.55;4.55999;71.9241;71.9241;5.00006;5.00006;4.55999;0;1112.55;5.00006;319.785;1;1
0.323442;0.323442;-0.000000483268;323.442;5.00008;5.00008;5.00008;-0.000483268;-11.0645;11.0645;0;323.442;-16.0645;-1112.55;4.67999;71.6771;71.6771;5.00008;5.00008;4.67999;0;1112.55;5.00008;319.905;1;1
0.323441;0.323442;-0.00000171278;323.442;5.00006;5.00006;5.00006;-0.00171278;-11.0645;11.0645;0;323.441;-16.0645;-1112.55;4.79999;71.5712;71.5712;5.00006;5.00006;4.79999;0;1112.55;5.00006;320.025;1;1
0.321948;0.323442;-0.00149397;323.442;4.97801;4.97801;4.97801;-1.49397;-11.0645;11.0645;0;321.948;-16.0424;-1112.53;4.93999;63.7724;63.7724;4.97801;4.97801;4.93999;0;1112.53;4.97801;320.165;1;1
0.312572;0.323442;-0.0108706;323.442;4.80356;4.80356;4.80356;-10.8706;-11.0645;11.0645;0;312.572;-15.868;-1112.36;5.05999;43.7282;43.7282;4.80356;4.80356;5.05999;0;1112.36;4.80356;320.285;1;1
0.307588;0.323442;-0.0158547;323.442;4.67353;4.67353;4.67353;-15.8547;-11.0645;11.0645;0;307.588;-15.738;-1112.23;5.13999;32.9297;32.9297;4.67353;4.67353;5.13999;0;1112.23;4.67353;320.365;1;1
0.305593;0.323442;-0.0178499;323.442;4.60753;4.60753;4.60753;-17.8499;-11.0645;11.0645;0;305.593;-15.672;-1112.16;5.17999;27.5305;27.5305;4.60753;4.60753;5.17999;0;1112.16;4.60753;320.405;1;1
0.303947;0.323442;-0.0194955;323.442;4.5413;4.5413;4.5413;-19.4955;-11.0645;11.0645;0;303.947;-15.6057;-1112.1;5.21999;22.1666;22.1666;4.5413;4.5413;5.21999;0;1112.1;4.5413;320.445;1;1
0.301702;0.323442;-0.0217405;323.442;4.40839;4.40839;4.40839;-21.7405;-11.0645;11.0645;0;301.702;-15.4728;-1111.96;5.29999;11.6152;11.6152;4.40839;4.40839;5.29999;0;1111.96;4.40839;320.525;1;1
0.300716;0.323442;-0.0227261;323.442;4.27517;4.27517;4.27517;-22.7261;-11.0645;11.0645;0;300.716;-15.3396;-1111.83;5.37999;3.18107;3.18107;4.27517;4.27517;5.37999;0;1111.83;4.27517;320.605;1;1
0.300606;0.323442;-0.0228369;323.442;4.20858;4.20858;4.20858;-22.8369;-11.0645;11.0645;0;300.606;-15.273;-1111.76;5.41999;0.146214;0.146214;4.20858;4.20858;5.41999;0;1111.76;4.20858;320.645;1;1
0.300649;0.323486;-0.0228369;323.486;4.14192;4.14192;4.14192;-22.8369;-11.0645;11.0645;0;300.649;-15.2064;-1111.7;5.45999;-1.44179;-1.44179;4.14192;4.14192;5.45999;0;1111.7;4.14192;320.685;1;1
0.300818;0.323655;-0.0228369;323.655;4.04194;4.04194;4.04194;-22.8369;-11.0645;11.0645;0;300.818;-15.1064;-1111.6;5.51999;-1.93584;-1.93584;4.04194;4.04194;5.51999;0;1111.6;4.04194;320.745;1;1
0.300891;0.323728;-0.0228369;323.728;4.00444;4.00444;4.00444;-22.8369;-11.0645;11.0645;0;300.891;-15.0689;-1111.56;5.54249;-1.93584;-1.93584;4.00444;4.00444;5.54249;0;1111.56;4.00444;320.767;1;1
0.301136;0.323973;-0.0228369;323.973;3.87527;3.87527;3.87527;-22.8369;-11.0645;11.0645;0;301.136;-14.9397;-1111.43;5.61999;-1.86526;-1.86526;3.87527;3.87527;5.61999;0;1111.43;3.87527;320.845;1;1
0.301326;0.324163;-0.0228369;324.163;3.77525;3.77525;3.77525;-22.8369;-11.0645;11.0645;0;301.326;-14.8397;-1111.33;5.67999;-1.93584;-1.93584;3.77525;3.77525;5.67999;0;1111.33;3.77525;320.905;1;1
0.301516;0.324353;-0.0228369;324.353;3.67527;3.67527;3.67527;-22.8369;-11.0645;11.0645;0;301.516;-14.7397;-1111.23;5.73999;-1.86526;-1.86526;3.67527;3.67527;5.73999;0;1111.23;3.67527;320.965;1;1
0.301578;0.324415;-0.0228369;324.415;3.64191;3.64191;3.64191;-22.8369;-11.0645;11.0645;0;301.578;-14.7063;-1111.2;5.75999;-1.86526;-1.86526;3.64191;3.64191;5.75999;0;1111.2;3.64191;320.985;1;1
0.301832;0.324669;-0.0228369;324.669;3.50861;3.50861;3.50861;-22.8369;-11.0645;11.0645;0;301.832;-14.573;-1111.06;5.83999;-1.93584;-1.93584;3.50861;3.50861;5.83999;0;1111.06;3.50861;321.065;1;1
0.301897;0.324734;-0.0228369;324.734;3.47529;3.47529;3.47529;-22.8369;-11.0645;11.0645;0;301.897;-14.5397;-1111.03;5.85999;-1.97113;-1.97113;3.47529;3.47529;5.85999;0;1111.03;3.47529;321.085;1;1
0.302028;0.324865;-0.0228369;324.865;3.40858;3.40858;3.40858;-22.8369;-11.0645;11.0645;0;302.028;-14.473;-1110.96;5.89999;-1.97113;-1.97113;3.40858;3.40858;5.89999;0;1110.96;3.40858;321.125;1;1
0.302217;0.325053;-0.0228369;325.053;3.30863;3.30863;3.30863;-22.8369;-11.0645;11.0645;0;302.217;-14.3731;-1110.86;5.95999;-1.79468;-1.79468;3.30863;3.30863;5.95999;0;1110.86;3.30863;321.185;1;1
0.302339;0.325176;-0.0228369;325.176;3.24196;3.24196;3.24196;-22.8369;-11.0645;11.0645;0;302.339;-14.3064;-1110.8;5.99999;-1.86526;-1.86526;3.24196;3.24196;5.99999;0;1110.8;3.24196;321.225;1;1
0.30253;0.325367;-0.0228369;325.367;3.14194;3.14194;3.14194;-22.8369;-11.0645;11.0645;0;302.53;-14.2064;-1110.7;6.05999;-1.97113;-1.97113;3.14194;3.14194;6.05999;0;1110.7;3.14194;321.285;1;1
0.302728;0.325564;-0.0228369;325.564;3.04192;3.04192;3.04192;-22.8369;-11.0645;11.0645;0;302.728;-14.1064;-1110.6;6.11999;-1.97113;-1.97113;3.04192;3.04192;6.11999;0;1110.6;3.04192;321.345;1;1
0.302921;0.325758;-0.0228369;325.758;2.94192;2.94192;2.94192;-22.8369;-11.0645;11.0645;0;302.921;-14.0064;-1110.5;6.17999;-1.90055;-1.90055;2.94192;2.94192;6.17999;0;1110.5;2.94192;321.405;1;1
0.302985;0.325821;-0.0228369;325.821;2.90858;2.90858;2.90858;-22.8369;-11.0645;11.0645;0;302.985;-13.973;-1110.46;6.19999;-1.90055;-1.90055;2.90858;2.90858;6.19999;0;1110.46;2.90858;321.425;1;1
0.303243;0.326079;-0.0228369;326.079;2.7753;2.7753;2.7753;-22.8369;-11.0645;11.0645;0;303.243;-13.8397;-1110.33;6.27999;-1.97113;-1.97113;2.7753;2.7753;6.27999;0;1110.33;2.7753;321.505;1;1
0.303307;0.326144;-0.0228369;326.144;2.74194;2.74194;2.74194;-22.8369;-11.0645;11.0645;0;303.307;-13.8064;-1110.3;6.29999;-1.90055;-1.90055;2.74194;2.74194;6.29999;0;1110.3;2.74194;321.525;1;1
